,Username,Display_Name,Gender,notebook_url,code_location,labels,top_labels
1684,zahrajai,zahra jalal,female,https://www.kaggle.com/code/zahrajai/titanic-logistic-regression,D:\learning\thesis\female\zahrajai\titanic-logistic-regression.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1685,marychin,Mary Chin,female,https://www.kaggle.com/code/marychin/sliding-window-utility-scores-for-all-5-resp-s,D:\learning\thesis\female\marychin\sliding-window-utility-scores-for-all-5-resp-s.ipynb,['Jane Street Market Prediction'],{'Jane Street Market Prediction'}
1686,kyakovlev,Konstantin Yakovlev,male,https://www.kaggle.com/code/kyakovlev/ieee-experimental,D:\learning\thesis\male\kyakovlev\ieee-experimental.ipynb,"['IEEE-CIS Fraud Detection', 'IEEE Data minification']",{'IEEE-CIS Fraud Detection'}
1687,sidagar,Sidhant Agarwal,male,https://www.kaggle.com/code/sidagar/digit-recognizer-using-a-cnn,D:\learning\thesis\male\sidagar\digit-recognizer-using-a-cnn.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
1688,asindico,Andrea Sindico,female,https://www.kaggle.com/code/asindico/imparare-da-un-disastro,D:\learning\thesis\female\asindico\imparare-da-un-disastro.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1689,alturutin,Aleks Turutin,male,https://www.kaggle.com/code/alturutin/moa-eda-means-baseline,D:\learning\thesis\male\alturutin\moa-eda-means-baseline.ipynb,['Mechanisms of Action (MoA) Prediction'],{'Mechanisms of Action (MoA) Prediction'}
1690,tunguz,Bojan Tunguz,male,https://www.kaggle.com/code/tunguz/unique-kaggle-users,D:\learning\thesis\male\tunguz\unique-kaggle-users.ipynb,['Meta Kaggle'],{'Meta Kaggle'}
1691,kayademirs,Seda Kayademir,female,https://www.kaggle.com/code/kayademirs/titanic,D:\learning\thesis\female\kayademirs\titanic.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1692,vicsonsam,Victor Samsonov,male,https://www.kaggle.com/code/vicsonsam/titanic-exploratory-data-analysis,D:\learning\thesis\male\vicsonsam\titanic-exploratory-data-analysis.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1693,parisrohan,Rohan Paris,male,https://www.kaggle.com/code/parisrohan/rp-house-price-prediction,D:\learning\thesis\male\parisrohan\rp-house-price-prediction.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
1694,rafiaaa,Rafia Islam,female,https://www.kaggle.com/code/rafiaaa/spaceship-titanic-different-models-comparison,D:\learning\thesis\female\rafiaaa\spaceship-titanic-different-models-comparison.ipynb,['Spaceship Titanic'],{'Spaceship Titanic'}
1695,maciejgronczynski,Maciej Gronczynski,male,https://www.kaggle.com/code/maciejgronczynski/nlp-1-2,D:\learning\thesis\male\maciejgronczynski\nlp-1-2.ipynb,['Natural Language Processing with Disaster Tweets'],{'Natural Language Processing with Disaster Tweets'}
1696,mariapushkareva,Marie,female,https://www.kaggle.com/code/mariapushkareva/credit-card-fraud-detection-f1-score-0-86,D:\learning\thesis\female\mariapushkareva\credit-card-fraud-detection-f1-score-0-86.ipynb,['Credit Card Fraud Detection'],{'Credit Card Fraud Detection'}
1697,blackhurt,Rahul jha,male,https://www.kaggle.com/code/blackhurt/complete-analysis-at-begineer-approach,D:\learning\thesis\male\blackhurt\complete-analysis-at-begineer-approach.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1698,bhavikapanara,Bhavika,female,https://www.kaggle.com/code/bhavikapanara/detailed-feature-engineering-eda,D:\learning\thesis\female\bhavikapanara\detailed-feature-engineering-eda.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
1699,danishjmeo,Danish Javaid,male,https://www.kaggle.com/code/danishjmeo/first-submission,D:\learning\thesis\male\danishjmeo\first-submission.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1700,danielphalen,Daniel Phalen,male,https://www.kaggle.com/code/danielphalen/icr-mlp-model,D:\learning\thesis\male\danielphalen\icr-mlp-model.ipynb,['ICR - Identifying Age-Related Conditions'],{'ICR - Identifying Age-Related Conditions'}
1701,ozoozo,ozlem,female,https://www.kaggle.com/code/ozoozo/siim-isic-decreasing-exec-time-for-hair-removal,D:\learning\thesis\female\ozoozo\siim-isic-decreasing-exec-time-for-hair-removal.ipynb,['SIIM-ISIC Melanoma Classification'],{'SIIM-ISIC Melanoma Classification'}
1702,ash316,Ashwini Swain,female,https://www.kaggle.com/code/ash316/ml-from-scratch-with-iris,D:\learning\thesis\female\ash316\ml-from-scratch-with-iris.ipynb,['Iris Species'],{'Iris Species'}
1703,seymagoksel,Seyma Goksel,female,https://www.kaggle.com/code/seymagoksel/house-price,D:\learning\thesis\female\seymagoksel\house-price.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
1704,adizafar,Adeel Zafar,male,https://www.kaggle.com/code/adizafar/exercise-pipelines,D:\learning\thesis\male\adizafar\exercise-pipelines.ipynb,['Housing Prices Competition for Kaggle Learn Users'],{'Housing Prices Competition for Kaggle Learn Users'}
1705,masatomurakawamm,Masato Murakawa,male,https://www.kaggle.com/code/masatomurakawamm/titanic-deeplearning-tpu-optimization-h2o-automl,D:\learning\thesis\male\masatomurakawamm\titanic-deeplearning-tpu-optimization-h2o-automl.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1706,cecileguillot,Cecile Guillot,female,https://www.kaggle.com/code/cecileguillot/titanic-classification,D:\learning\thesis\female\cecileguillot\titanic-classification.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1707,ebrahimelgazar,Ebrahim Elgazar,male,https://www.kaggle.com/code/ebrahimelgazar/iris-classification-using-random-foresst,D:\learning\thesis\male\ebrahimelgazar\iris-classification-using-random-foresst.ipynb,['Iris Species'],{'Iris Species'}
1708,tracyporter,Tracy Porter,female,https://www.kaggle.com/code/tracyporter/disaster-tweets-tf-bert,D:\learning\thesis\female\tracyporter\disaster-tweets-tf-bert.ipynb,['Natural Language Processing with Disaster Tweets'],{'Natural Language Processing with Disaster Tweets'}
1709,fatmakursun,Fatma Kurşun,female,https://www.kaggle.com/code/fatmakursun/digit-recognizer-cnn-image-detection,D:\learning\thesis\female\fatmakursun\digit-recognizer-cnn-image-detection.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
1710,gamzebayir,Gamze BAYIR,female,https://www.kaggle.com/code/gamzebayir/fraud-detection-eda,D:\learning\thesis\female\gamzebayir\fraud-detection-eda.ipynb,['IEEE-CIS Fraud Detection'],{'IEEE-CIS Fraud Detection'}
1711,macespinoza,Miguel Angel Cotrina Espinoza,male,https://www.kaggle.com/code/macespinoza/advanced-ensemble-techniques-stacking-v1-0,D:\learning\thesis\male\macespinoza\advanced-ensemble-techniques-stacking-v1-0.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1712,kayademirs,Seda Kayademir,female,https://www.kaggle.com/code/kayademirs/house-price,D:\learning\thesis\female\kayademirs\house-price.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
1713,anushakarthik1991,Anusha Nidamanuri,female,https://www.kaggle.com/code/anushakarthik1991/nlp-with-disaster-tweets-using-bert-starter-0-8372,D:\learning\thesis\female\anushakarthik1991\nlp-with-disaster-tweets-using-bert-starter-0-8372.ipynb,['Natural Language Processing with Disaster Tweets'],{'Natural Language Processing with Disaster Tweets'}
1714,jkanthony,Jatin,male,https://www.kaggle.com/code/jkanthony/exercise-pipelines,D:\learning\thesis\male\jkanthony\exercise-pipelines.ipynb,['Housing Prices Competition for Kaggle Learn Users'],{'Housing Prices Competition for Kaggle Learn Users'}
1715,data13,Asmaa,female,https://www.kaggle.com/code/data13/predicting-house-prices-with-linear-regression,D:\learning\thesis\female\data13\predicting-house-prices-with-linear-regression.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
1716,ahmedashrafahmed,𝔄𝔥𝔪𝔢𝔡 𝔄𝔰𝔥𝔯𝔞𝔣,male,https://www.kaggle.com/code/ahmedashrafahmed/pima-indians-diabetes-database,D:\learning\thesis\male\ahmedashrafahmed\pima-indians-diabetes-database.ipynb,['Pima Indians Diabetes Database'],{'Pima Indians Diabetes Database'}
1717,sundarikonar,Sundari Konar,female,https://www.kaggle.com/code/sundarikonar/creditcardfraud-model-building,D:\learning\thesis\female\sundarikonar\creditcardfraud-model-building.ipynb,['Credit Card Fraud Detection'],{'Credit Card Fraud Detection'}
1718,duygut,Duygu,female,https://www.kaggle.com/code/duygut/eda-with-tableau-end-to-end-ml-price-prediction,D:\learning\thesis\female\duygut\eda-with-tableau-end-to-end-ml-price-prediction.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
1719,manojkumars00,MANOJ KUMAR S,male,https://www.kaggle.com/code/manojkumars00/casava-leaf-disease-simple-classification,D:\learning\thesis\male\manojkumars00\casava-leaf-disease-simple-classification.ipynb,['Cassava Leaf Disease Classification'],{'Cassava Leaf Disease Classification'}
1720,dmitryvyudin,Dmitry Yudin,male,https://www.kaggle.com/code/dmitryvyudin/jane-street-oof-utility-scores,D:\learning\thesis\male\dmitryvyudin\jane-street-oof-utility-scores.ipynb,['Jane Street Market Prediction'],{'Jane Street Market Prediction'}
1721,carlmcbrideellis,Carl McBride Ellis,male,https://www.kaggle.com/code/carlmcbrideellis/mnist-digits-randomforest-solver-usage-example,D:\learning\thesis\male\carlmcbrideellis\mnist-digits-randomforest-solver-usage-example.ipynb,"['MNIST digits RandomForest solver', 'Digit Recognizer']",{'Digit Recognizer'}
1722,alexanderskachkov,Alexander Skachkov,male,https://www.kaggle.com/code/alexanderskachkov/three-questions-from-depths-of-atlantic,D:\learning\thesis\male\alexanderskachkov\three-questions-from-depths-of-atlantic.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1723,arcticai,Javier Martínez,male,https://www.kaggle.com/code/arcticai/top-3-titanic-dataset,D:\learning\thesis\male\arcticai\top-3-titanic-dataset.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1724,ozgurbayram00,Ozgur Bayram,male,https://www.kaggle.com/code/ozgurbayram00/diabetes-eda-prediction-a-complete-ml-guide,D:\learning\thesis\male\ozgurbayram00\diabetes-eda-prediction-a-complete-ml-guide.ipynb,['Pima Indians Diabetes Database'],{'Pima Indians Diabetes Database'}
1725,saipavansaketh,sai pavan saketh,male,https://www.kaggle.com/code/saipavansaketh/titanic-top-21-with-one-basic-model,D:\learning\thesis\male\saipavansaketh\titanic-top-21-with-one-basic-model.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1726,shivamb,Shivam Bansal,male,https://www.kaggle.com/code/shivamb/data-science-glossary-on-kaggle,D:\learning\thesis\male\shivamb\data-science-glossary-on-kaggle.ipynb,['Meta Kaggle'],{'Meta Kaggle'}
1727,jocelyndumlao,Jocelyn Dumlao,female,https://www.kaggle.com/code/jocelyndumlao/exploring-log-loss-analyzing-model-performance,D:\learning\thesis\female\jocelyndumlao\exploring-log-loss-analyzing-model-performance.ipynb,['ICR - Identifying Age-Related Conditions'],{'ICR - Identifying Age-Related Conditions'}
1728,mlconsult,Ken Miller,male,https://www.kaggle.com/code/mlconsult/which-patient-populations-pass-away-from-covid-19,D:\learning\thesis\male\mlconsult\which-patient-populations-pass-away-from-covid-19.ipynb,['COVID-19 Open Research Dataset Challenge (CORD-19)'],{'COVID-19 Open Research Dataset Challenge (CORD-19)'}
1729,tanyildizderya,Derya Tanyıldız,female,https://www.kaggle.com/code/tanyildizderya/ieee-exploratory-data-analysis,D:\learning\thesis\female\tanyildizderya\ieee-exploratory-data-analysis.ipynb,['IEEE-CIS Fraud Detection'],{'IEEE-CIS Fraud Detection'}
1730,akashsuper2000,Akash G,male,https://www.kaggle.com/code/akashsuper2000/ensemble-notebook,D:\learning\thesis\male\akashsuper2000\ensemble-notebook.ipynb,"['Melanoma classification weights', 'SIIM-ISIC Melanoma Classification']",{'SIIM-ISIC Melanoma Classification'}
1731,dejavu23,deja vu,female,https://www.kaggle.com/code/dejavu23/house-prices-plotly-pipelines-and-ensembles,D:\learning\thesis\female\dejavu23\house-prices-plotly-pipelines-and-ensembles.ipynb,['House Prices - Advanced Regression Techniques'],{'House Prices - Advanced Regression Techniques'}
1732,pragya1110,pragya,female,https://www.kaggle.com/code/pragya1110/titanic-my-first-kaggle-project,D:\learning\thesis\female\pragya1110\titanic-my-first-kaggle-project.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1733,abireltaief,Abir ELTAIEF,female,https://www.kaggle.com/code/abireltaief/look-for-a-specific-are-the-fairly-distributed,D:\learning\thesis\female\abireltaief\look-for-a-specific-are-the-fairly-distributed.ipynb,"['Notebooks of the Week - Hidden Gems', 'Meta Kaggle']",{'Meta Kaggle'}
1734,ankitaanand28,Ankita Anand,female,https://www.kaggle.com/code/ankitaanand28/titanic-machine-learning-80-acccuracy,D:\learning\thesis\female\ankitaanand28\titanic-machine-learning-80-acccuracy.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1735,rtatman,Rachael Tatman,female,https://www.kaggle.com/code/rtatman/rebeccaturner-forum-post-embeddings-clustering,D:\learning\thesis\female\rtatman\rebeccaturner-forum-post-embeddings-clustering.ipynb,"['Meta Kaggle', 'Fine tuning word2vec 2.0', 'yake helper funcs']",{'Meta Kaggle'}
1736,prakharrathi25,Prakhar Rathi,male,https://www.kaggle.com/code/prakharrathi25/mnist-digit-recoginizer,D:\learning\thesis\male\prakharrathi25\mnist-digit-recoginizer.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
1737,electro,Xiang Zhang,male,https://www.kaggle.com/code/electro/keras-baseline-0-88-quickstart-i-training-saving,D:\learning\thesis\male\electro\keras-baseline-0-88-quickstart-i-training-saving.ipynb,['Cassava Leaf Disease Classification'],{'Cassava Leaf Disease Classification'}
1738,shakka,Shashank Vats,male,https://www.kaggle.com/code/shakka/dead-or-alive,D:\learning\thesis\male\shakka\dead-or-alive.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1739,ayushksingh28,Ayush Kumar Singh,male,https://www.kaggle.com/code/ayushksingh28/mnist-high-accuracy,D:\learning\thesis\male\ayushksingh28\mnist-high-accuracy.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
1740,darbin,Ilya Khristoforov,male,https://www.kaggle.com/code/darbin/ka-tweets-nlp-final-7-3-cnn-ru,D:\learning\thesis\male\darbin\ka-tweets-nlp-final-7-3-cnn-ru.ipynb,"['World Cities Database', 'Natural Language Processing with Disaster Tweets']",{'Natural Language Processing with Disaster Tweets'}
1741,fareselmenshawii,Fares Elmenshawii,male,https://www.kaggle.com/code/fareselmenshawii/comprehensive-pytorch-tutorial,D:\learning\thesis\male\fareselmenshawii\comprehensive-pytorch-tutorial.ipynb,"['COVID-19 Xray Dataset (Train &amp; Test Sets)', 'AG News Classification Dataset', 'Digit Recognizer']",{'Digit Recognizer'}
1742,monkeydunkey,Shashank Bhushan,male,https://www.kaggle.com/code/monkeydunkey/addressing-the-class-imbalance-auc-roc-97-61,D:\learning\thesis\male\monkeydunkey\addressing-the-class-imbalance-auc-roc-97-61.ipynb,['Credit Card Fraud Detection'],{'Credit Card Fraud Detection'}
1743,pietromarinelli,Pietro Marinelli,male,https://www.kaggle.com/code/pietromarinelli/baseline-inference,D:\learning\thesis\male\pietromarinelli\baseline-inference.ipynb,"['RoBerta-base', 'CommonLit Readability Prize', 'base_train_commonlit']",{'CommonLit Readability Prize'}
1744,ichhadhari,Vaibhav Rokde,male,https://www.kaggle.com/code/ichhadhari/mastering-pandas-25-tip-and-tricks,D:\learning\thesis\male\ichhadhari\mastering-pandas-25-tip-and-tricks.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1745,ashx010,Yash Aggarwal,male,https://www.kaggle.com/code/ashx010/digit-recognizer-cnn-computer-vision-0-986,D:\learning\thesis\male\ashx010\digit-recognizer-cnn-computer-vision-0-986.ipynb,['Digit Recognizer'],{'Digit Recognizer'}
1746,lavanyashukla01,Lavanya Shukla,female,https://www.kaggle.com/code/lavanyashukla01/how-i-made-top-0-3-on-a-kaggle-competition,D:\learning\thesis\female\lavanyashukla01\how-i-made-top-0-3-on-a-kaggle-competition.ipynb,"['Kernel Files', 'House Prices - Advanced Regression Techniques']",{'House Prices - Advanced Regression Techniques'}
1747,maltonji,Mike A,male,https://www.kaggle.com/code/maltonji/jane-street-feature-tags-trippy,D:\learning\thesis\male\maltonji\jane-street-feature-tags-trippy.ipynb,['Jane Street Market Prediction'],{'Jane Street Market Prediction'}
1748,blackhurt,Rahul jha,male,https://www.kaggle.com/code/blackhurt/analysis-of-titanic-rescue-operation,D:\learning\thesis\male\blackhurt\analysis-of-titanic-rescue-operation.ipynb,['Titanic - Machine Learning from Disaster'],{'Titanic - Machine Learning from Disaster'}
1749,konradb,Konrad Banachewicz,male,https://www.kaggle.com/code/konradb/linear-model,D:\learning\thesis\male\konradb\linear-model.ipynb,['Mechanisms of Action (MoA) Prediction'],{'Mechanisms of Action (MoA) Prediction'}
